year,department_id,district_id,department,district,youth_turnout_18to29,youth_turnout_female,youth_turnout_male,young_18to29_register,young_18to29_participation,n_candidates,n_young,n_young_30,n_young_female,n_young_male,n_female,youth_cand_share,youth_cand_share_30,young_female_share,young_male_share,female_cand_share,mean_cand_age,n_candidates_mayor,n_young_mayor,n_female_mayor,youth_cand_share_mayor,female_cand_share_mayor,mean_cand_age_mayor,total_electors,log_total_electors,youth_share,n_le29,n_le30,n_le31,n_le32,n_le33,n_le34,n_le35
2006,5,5_25,CAAGUAZU,REPATRIACION,0.3328995314940135,0.33578292820802713,0.3304389773275446,3842,1279,48,15,8,4,11,12,0.3125,0.16666666666666666,0.08333333333333333,0.22916666666666666,0.25,44.25,3,0,1,0,0.3333333333333333,53.333333333333336,13290,9.494767151707292,0.2890895410082769,8,8,8,10,12,14,15
2006,5,5_27,CAAGUAZU,SAN JOAQUIN,0.39324487334137515,0.40499306518723993,0.384204909284952,1658,652,45,13,7,6,7,14,0.28888888888888886,0.15555555555555556,0.13333333333333333,0.15555555555555556,0.3111111111111111,41.84444444444444,4,0,0,0,0,50.5,6213,8.734399150063695,0.26685981007564785,6,7,7,8,9,12,13
2006,5,5_29,CAAGUAZU,SAN JOSE DE LOS ARROYOS,0.4987118145012882,0.5132605304212169,0.4857142857142857,2717,1355,48,13,9,2,11,14,0.2708333333333333,0.1875,0.041666666666666664,0.22916666666666666,0.2916666666666667,45.166666666666664,2,0,0,0,0,56.5,9105,9.116578992161708,0.2984074684239429,6,9,9,9,11,12,13
2006,5,5_31,CAAGUAZU,SANTA ROSA DEL MBUTUY,0.512983831455169,0.4940796555435953,0.5287769784172662,2041,1047,18,6,2,3,3,5,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.2777777777777778,41.666666666666664,2,1,0,0.5,0,37.5,6795,8.823942326585245,0.30036791758646064,2,2,2,2,4,6,6
2006,5,5_33,CAAGUAZU,SIMON BOLIVAR,0.6065950920245399,0.619281045751634,0.5953757225433526,1304,791,27,8,4,2,6,6,0.2962962962962963,0.14814814814814814,0.07407407407407407,0.2222222222222222,0.2222222222222222,41.77777777777778,3,2,0,0.6666666666666666,0,36.333333333333336,3729,8.22389538017882,0.3496916063287745,4,4,6,7,7,8,8
2006,5,5_35,CAAGUAZU,VAQUERIA,0.5012094823415578,0.5040183696900115,0.4991638795986622,2067,1036,45,11,7,2,9,6,0.24444444444444444,0.15555555555555556,0.044444444444444446,0.2,0.13333333333333333,41.75555555555555,4,0,0,0,0,41.5,6565,8.789507786736896,0.31485148514851485,5,7,8,9,10,10,11
2006,5,5_37,CAAGUAZU,YHU,0.4195772058823529,0.39724454649827784,0.43448275862068964,2176,913,48,14,7,3,11,9,0.2916666666666667,0.14583333333333334,0.0625,0.22916666666666666,0.1875,42.770833333333336,4,1,1,0.25,0.25,42.25,8174,9.008713664124222,0.26620993393687303,5,7,7,8,9,11,14
2006,6,6_0,CAAZAPA,CAAZAPA,0.47073726881175576,0.4910432033719705,0.45192776964372866,3947,1858,60,25,14,5,20,15,0.4166666666666667,0.23333333333333334,0.08333333333333333,0.3333333333333333,0.25,42.36666666666667,3,1,0,0.3333333333333333,0,34.333333333333336,12833,9.4597752572444609,0.30756643029689085,12,14,17,19,20,21,25
2006,6,6_1,CAAZAPA,ABAI,0.5711762628046627,0.5915254237288136,0.5566323440339188,2831,1617,48,11,4,3,8,10,0.22916666666666666,0.08333333333333333,0.0625,0.16666666666666666,0.20833333333333334,43.833333333333336,3,1,0,0.3333333333333333,0,33,9088,9.114710140960932,0.31150968309859156,4,4,5,7,7,9,11
2006,6,6_3,CAAZAPA,BUENA VISTA,0.6431254695717505,0.6596858638743456,0.6306068601583114,1331,856,27,9,5,3,6,7,0.3333333333333333,0.18518518518518517,0.1111111111111111,0.2222222222222222,0.25925925925925924,43.18518518518518,2,0,0,0,0,47,4010,8.296546520300614,0.3319201995012469,4,5,6,6,6,7,9
2006,6,6_5,CAAZAPA,DOCTOR SANTIAGO MOISES BERTONI,0.3470993117010816,0.3504273504273504,0.3442622950819672,1017,353,18,7,6,4,3,7,0.3888888888888889,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.3888888888888889,44.22222222222222,2,1,1,0.5,0.5,46.5,2922,7.980023592310645,0.3480492813141684,4,6,7,7,7,7,7
2006,6,6_7,CAAZAPA,FULGENCIO YEGROS,0.5619047619047619,0.5843137254901961,0.5441860465116279,1155,649,27,5,2,2,3,7,0.18518518518518517,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.25925925925925924,47.48148148148148,3,1,0,0.3333333333333333,0,43,4091,8.316544717929398,0.28232705939868,2,2,2,2,3,4,5
2006,6,6_9,CAAZAPA,GENERAL HIGINIO MORINIGO,0.5918544194107452,0.6160164271047228,0.5742128935532234,1154,683,18,6,6,1,5,4,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.2777777777777778,0.2222222222222222,42.611111111111114,2,0,0,0,0,41.5,3474,8.153061946801051,0.33218192285549797,5,6,6,6,6,6,6
2006,6,6_11,CAAZAPA,MACIEL,0.3207762557077626,0.3161764705882353,0.3247863247863248,876,281,27,6,6,0,6,5,0.2222222222222222,0.2222222222222222,0,0.2222222222222222,0.18518518518518517,47.48148148148148,3,1,0,0.3333333333333333,0,45,2666,7.888334500738654,0.3285821455363841,5,6,6,6,6,6,6
2006,6,6_13,CAAZAPA,SAN JUAN NEPOMUCENO,0.38821237213833415,0.40460526315789475,0.37510955302366344,4106,1594,36,9,7,2,7,9,0.25,0.19444444444444445,0.05555555555555555,0.19444444444444445,0.25,43.361111111111114,3,0,0,0,0,45.333333333333336,14352,9.571644584298577,0.28609253065774803,5,7,8,9,9,9,9
2006,6,6_15,CAAZAPA,TAVAI,0.3772663877266388,0.3935810810810811,0.3657957244655582,1434,541,36,10,3,2,8,4,0.2777777777777778,0.08333333333333333,0.05555555555555555,0.2222222222222222,0.1111111111111111,43.388888888888886,4,2,0,0.5,0,40.5,5066,8.53030683056162,0.28306356099486774,3,3,5,6,8,8,10
2006,6,6_17,CAAZAPA,YUTY,0.34644595910418696,0.37722095671981776,0.32346938775510203,5135,1779,48,21,12,3,18,9,0.4375,0.25,0.0625,0.375,0.1875,41.270833333333336,3,1,0,0.3333333333333333,0,37,17267,9.75655244441243,0.2973880813111716,11,12,13,17,20,20,21
2006,7,7_0,ITAPUA,ENCARNACION,0.38813395708027026,0.39702127659574465,0.3783699548075425,13467,5227,96,21,10,4,17,33,0.21875,0.10416666666666667,0.041666666666666664,0.17708333333333334,0.34375,44.59375,4,0,1,0,0.25,50.25,49973,10.819238138557774,0.26948552218197824,6,10,12,14,17,20,21
2006,7,7_1,ITAPUA,ALTO VERA,0.33064516129032256,0.3268398268398268,0.3329048843187661,1240,410,35,12,8,3,9,7,0.34285714285714286,0.22857142857142856,0.08571428571428572,0.2571428571428571,0.2,42.371428571428574,3,1,1,0.3333333333333333,0.3333333333333333,42.333333333333336,4498,8.411388132519262,0.2756780791462872,7,8,9,10,11,12,12
2006,7,7_3,ITAPUA,BELLA VISTA,0.5044035228182546,0.5215889464594128,0.48955223880597015,1249,630,48,10,3,3,7,13,0.20833333333333334,0.0625,0.0625,0.14583333333333334,0.2708333333333333,45.520833333333336,2,0,0,0,0,42.5,4596,8.432941638968646,0.2717580504786771,3,3,3,4,5,8,10
2006,7,7_5,ITAPUA,CAMBYRETA,0.32449544914918876,0.34092634776006076,0.3066115702479339,2527,820,48,11,5,7,4,13,0.22916666666666666,0.10416666666666667,0.14583333333333334,0.08333333333333333,0.2708333333333333,44.604166666666664,2,0,0,0,0,44,9323,9.140239744296693,0.2710500911723694,5,5,5,6,7,9,11
2006,7,7_7,ITAPUA,CAPITAN MEZA,0.3806600153491942,0.35906040268456374,0.3988684582743989,1303,496,36,7,6,3,4,9,0.19444444444444445,0.16666666666666666,0.08333333333333333,0.1111111111111111,0.25,43.416666666666664,2,1,0,0.5,0,36.5,4697,8.454679286026995,0.27741111347668723,6,6,7,7,7,7,7
2006,7,7_9,ITAPUA,CAPITAN MIRANDA,0.39841688654353563,0.39492753623188404,0.4017094017094017,1137,453,27,6,4,3,3,8,0.2222222222222222,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.2962962962962963,44.96296296296296,3,0,0,0,0,53.333333333333336,4605,8.434897948689407,0.2469055374592834,3,4,6,6,6,6,6
2006,7,7_11,ITAPUA,CARLOS ANTONIO LOPEZ,0.44854469854469853,0.4568210262828536,0.44266666666666665,1924,863,48,15,7,4,11,11,0.3125,0.14583333333333334,0.08333333333333333,0.22916666666666666,0.22916666666666666,40.8125,4,0,0,0,0,43.25,6381,8.761080103868347,0.30152013790941856,6,7,8,9,9,10,15
2006,7,7_13,ITAPUA,CARMEN DEL PARANA,0.5478723404255319,0.5663551401869159,0.5311973018549747,1128,618,36,7,5,1,6,9,0.19444444444444445,0.1388888888888889,0.027777777777777776,0.16666666666666666,0.25,48.083333333333336,2,1,0,0.5,0,38.5,3885,8.264878262801748,0.29034749034749036,3,5,5,5,7,7,7
2006,7,7_15,ITAPUA,CORONEL BOGADO,0.48730579765062526,0.5312259059367772,0.44485842026825634,2639,1286,48,9,5,2,7,14,0.1875,0.10416666666666667,0.041666666666666664,0.14583333333333334,0.2916666666666667,45.625,3,0,0,0,0,52.666666666666664,9951,9.205428327615163,0.2651994774394533,3,5,7,8,8,9,9
2006,7,7_17,ITAPUA,EDELIRA,0.2132564841498559,0.23190546528803546,0.1989824759751272,3123,666,60,13,6,4,9,13,0.21666666666666667,0.1,0.06666666666666667,0.15,0.21666666666666667,43.516666666666666,5,0,1,0,0.2,44.8,10381,9.247732491193245,0.3008380695501397,6,6,9,10,10,12,13
2006,7,7_19,ITAPUA,FRAM,0.521889400921659,0.547911547911548,0.49891540130151846,868,453,48,12,7,5,7,12,0.25,0.14583333333333334,0.10416666666666667,0.14583333333333334,0.25,44.854166666666664,3,0,1,0,0.3333333333333333,53.666666666666664,3717,8.220672170297252,0.2335216572504708,5,7,7,9,10,10,12
2006,7,7_21,ITAPUA,GENERAL ARTIGAS,0.39660056657223797,0.4316455696202532,0.3682051282051282,1765,700,48,12,7,5,7,14,0.25,0.14583333333333334,0.10416666666666667,0.14583333333333334,0.2916666666666667,45.770833333333336,4,0,2,0,0.5,51.5,6824,8.828201089171515,0.25864595545134816,7,7,7,8,10,11,12
2006,7,7_23,ITAPUA,GENERAL DELGADO,0.39783978397839787,0.4367816091954023,0.3633276740237691,1111,442,18,6,5,3,3,6,0.3333333333333333,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.3333333333333333,41.5,2,1,0,0.5,0,32.5,4168,8.335191583433202,0.2665547024952015,4,5,5,6,6,6,6
2006,7,7_25,ITAPUA,HOHENAU,0.5789895749799518,0.5674418604651162,0.5913621262458472,1247,722,36,9,4,4,5,13,0.25,0.1111111111111111,0.1111111111111111,0.1388888888888889,0.3611111111111111,42.47222222222222,3,0,0,0,0,47.333333333333336,4858,8.488382109562117,0.25668999588307945,3,4,7,7,7,7,9
2006,7,7_27,ITAPUA,ITAPUA POTY,0.3370288248337029,0.3516624040920716,0.3258317025440313,1804,608,36,9,8,6,3,8,0.25,0.2222222222222222,0.16666666666666666,0.08333333333333333,0.2222222222222222,41.69444444444444,3,0,0,0,0,49.333333333333336,5983,8.696677393390031,0.301520976098947,7,8,8,8,9,9,9
2006,7,7_29,ITAPUA,JESUS,0.6666666666666666,0.6467780429594272,0.6849015317286652,876,584,35,12,9,3,9,10,0.34285714285714286,0.2571428571428571,0.08571428571428572,0.2571428571428571,0.2857142857142857,41.42857142857143,2,0,0,0,0,52,3154,8.056426767522984,0.2777425491439442,9,9,9,10,11,11,12
2006,7,7_31,ITAPUA,JOSE LEANDRO OVIEDO,0.48804251550044286,0.49478079331941544,0.48307692307692307,1129,551,18,9,4,4,5,5,0.5,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.2777777777777778,38.833333333333336,2,1,0,0.5,0,40,3116,8.044305406990638,0.36232349165596917,4,4,5,7,7,8,9
2006,7,7_33,ITAPUA,LA PAZ,0.38303341902313626,0.4269005847953216,0.3486238532110092,389,149,18,4,1,1,3,6,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.3333333333333333,41.77777777777778,2,0,0,0,0,46.5,1579,7.364547014255642,0.24635845471817605,0,1,1,1,2,3,4
2006,7,7_35,ITAPUA,MAYOR JULIO DIONISIO OTAÑO,0.5141540487162607,0.5305514157973175,0.5011792452830188,1519,781,36,8,6,0,8,8,0.2222222222222222,0.16666666666666666,0,0.2222222222222222,0.2222222222222222,42.27777777777778,3,0,1,0,0.3333333333333333,44.333333333333336,5416,8.59711281459211,0.2804652880354505,4,6,7,7,7,8,8
2006,7,7_37,ITAPUA,NATALIO,0.3333333333333333,0.3231597845601436,0.3415877640203933,2487,829,36,9,7,3,6,8,0.25,0.19444444444444445,0.08333333333333333,0.16666666666666666,0.2222222222222222,42.361111111111114,3,1,0,0.3333333333333333,0,38.333333333333336,8734,9.074978734045507,0.2847492557820014,6,7,8,8,9,9,9
2006,7,7_39,ITAPUA,NUEVA ALBORADA,0.5504358655043586,0.5630498533724341,0.5411255411255411,803,442,32,6,4,0,6,6,0.1875,0.125,0,0.1875,0.1875,45.90625,2,0,0,0,0,45.5,2901,7.972810784121404,0.2768011030679076,3,4,4,6,6,6,6
2006,7,7_41,ITAPUA,OBLIGADO,0.5181940700808625,0.5333333333333333,0.5050377833753149,1484,769,48,10,6,4,6,14,0.20833333333333334,0.125,0.08333333333333333,0.125,0.2916666666666667,46.604166666666664,4,1,0,0.25,0,42.75,5525,8.617038526385954,0.2685972850678733,6,6,6,8,8,9,10
2006,7,7_43,ITAPUA,PIRAPO,0.4,0.41566265060240964,0.38826185101580135,775,310,36,16,8,3,13,10,0.4444444444444444,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.2777777777777778,38.30555555555556,2,0,0,0,0,48.5,3008,8.00903068506973,0.2576462765957447,7,8,9,12,15,15,16
2006,7,7_45,ITAPUA,SAN COSME Y DAMIAN,0.47724974721941354,0.4978448275862069,0.45904761904761904,989,472,23,5,5,3,2,8,0.21739130434782608,0.21739130434782608,0.13043478260869565,0.08695652173913043,0.34782608695652173,44.21739130434783,2,1,0,0.5,0,44,3520,8.166216268592143,0.28096590909090907,4,5,5,5,5,5,5
2006,7,7_47,ITAPUA,SAN JUAN DEL PARANA,0.5492393915132106,0.5905383360522023,0.5094339622641509,1249,686,60,20,10,8,12,13,0.3333333333333333,0.16666666666666666,0.13333333333333333,0.2,0.21666666666666667,40.06666666666667,3,1,0,0.3333333333333333,0,42,4036,8.3030093814735,0.3094648166501487,10,10,11,13,14,17,20
2006,7,7_49,ITAPUA,SAN PEDRO DEL PARANA,0.29963667450309894,0.3154291732490785,0.2888489208633094,4679,1402,48,11,7,4,7,13,0.22916666666666666,0.14583333333333334,0.08333333333333333,0.14583333333333334,0.2708333333333333,43.875,3,0,0,0,0,45.333333333333336,15120,9.623773649733524,0.30945767195767193,5,7,9,9,9,11,11
2006,7,7_51,ITAPUA,SAN RAFAEL DEL PARANA,0.4905149051490515,0.5200458190148912,0.47129008202833705,2214,1086,48,12,10,3,9,13,0.25,0.20833333333333334,0.0625,0.1875,0.2708333333333333,41.8125,3,0,0,0,0,50,7500,8.922658299524402,0.2952,7,10,11,11,11,11,12
2006,7,7_53,ITAPUA,TOMAS ROMERO PEREIRA,0.25240263024785026,0.2571103526734926,0.24863387978142076,3954,998,48,13,11,4,9,12,0.2708333333333333,0.22916666666666666,0.08333333333333333,0.1875,0.25,42.541666666666664,3,1,0,0.3333333333333333,0,45,12977,9.470933838737231,0.30469291823996303,8,11,11,12,12,12,13
2006,7,7_55,ITAPUA,TRINIDAD,0.5062761506276151,0.5185995623632386,0.49498997995991983,956,484,48,20,14,6,14,17,0.4166666666666667,0.2916666666666667,0.125,0.2916666666666667,0.3541666666666667,40.729166666666664,4,1,0,0.25,0,38.25,3323,8.108623268354595,0.28769184471862774,10,14,16,17,18,18,20
2006,7,7_57,ITAPUA,YATYTAY,0.3768920282542886,0.3766968325791855,0.3770491803278688,1982,747,48,23,12,6,17,13,0.4791666666666667,0.25,0.125,0.3541666666666667,0.2708333333333333,38.979166666666664,2,0,0,0,0,48.5,6090,8.714403360703942,0.32545155993431857,12,12,15,18,22,22,23
2006,8,8_0,MISIONES,SAN JUAN BAUTISTA,0.6407821229050279,0.6707511987213639,0.6077510275983559,3580,2294,48,21,11,8,13,16,0.4375,0.22916666666666666,0.16666666666666666,0.2708333333333333,0.3333333333333333,39.083333333333336,3,1,0,0.3333333333333333,0,45.666666666666664,10835,9.29053691397046,0.3304107060452238,9,11,13,16,18,19,21
2006,8,8_1,MISIONES,AYOLAS,0.4893854748603352,0.4988962472406181,0.4796380090497738,2685,1314,47,14,8,6,8,14,0.2978723404255319,0.1702127659574468,0.1276595744680851,0.1702127659574468,0.2978723404255319,42.744680851063826,3,1,0,0.3333333333333333,0,39,8340,9.028818495352793,0.32194244604316546,7,8,9,9,11,13,14
2006,8,8_3,MISIONES,SAN IGNACIO,0.40427013228127173,0.41778601204261234,0.39069767441860465,4309,1742,60,14,11,3,11,17,0.23333333333333334,0.18333333333333332,0.05,0.18333333333333332,0.2833333333333333,44.583333333333336,3,0,0,0,0,48,14510,9.582593345878234,0.2969676085458305,10,11,11,12,12,14,14
2006,8,8_5,MISIONES,SAN MIGUEL,0.4221411192214112,0.44274809160305345,0.40326340326340326,822,347,27,7,3,3,4,12,0.25925925925925924,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.4444444444444444,45.55555555555556,3,0,1,0,0.3333333333333333,44.666666666666664,2896,7.971085753505607,0.2838397790055249,3,3,3,5,5,7,7
2006,8,8_7,MISIONES,SAN PATRICIO,0.5819672131147541,0.5571095571095571,0.6070588235294118,854,497,45,15,11,6,9,16,0.3333333333333333,0.24444444444444444,0.13333333333333333,0.2,0.35555555555555557,42.55555555555556,3,1,0,0.3333333333333333,0,42.333333333333336,2696,7.899524472032198,0.3167655786350148,9,11,11,12,12,13,15
2006,8,8_9,MISIONES,SANTA MARIA,0.5514240506329114,0.6050420168067226,0.5037369207772795,1264,697,46,20,13,6,14,16,0.43478260869565216,0.2826086956521739,0.13043478260869565,0.30434782608695654,0.34782608695652173,39.21739130434783,3,1,1,0.3333333333333333,0.3333333333333333,42,4153,8.331586243630754,0.30435829520828317,13,13,13,15,18,19,20
2006,8,8_11,MISIONES,SANTA ROSA,0.3998916282850176,0.43136128661688683,0.3717948717948718,3691,1476,60,25,10,9,16,24,0.4166666666666667,0.16666666666666666,0.15,0.26666666666666666,0.4,41.71666666666667,5,2,0,0.4,0,38,11610,9.359622074691938,0.31791559000861325,8,10,13,17,19,22,25
2006,8,8_13,MISIONES,SANTIAGO,0.5934797072521624,0.6066024759284732,0.5811855670103093,1503,892,48,12,9,5,7,19,0.25,0.1875,0.10416666666666667,0.14583333333333334,0.3958333333333333,46.125,3,0,0,0,0,48.333333333333336,4769,8.469891918298224,0.3151604109876284,7,9,9,10,11,11,12
2006,8,8_15,MISIONES,VILLA FLORIDA,0.6990407673860911,0.6948717948717948,0.7027027027027027,834,583,36,12,7,4,8,14,0.3333333333333333,0.19444444444444445,0.1111111111111111,0.2222222222222222,0.3888888888888889,39.75,4,1,1,0.25,0.25,44,2440,7.799753318287247,0.3418032786885246,7,7,8,9,10,11,12
2006,8,8_17,MISIONES,YABEBYRY,0.5148861646234676,0.5617977528089888,0.47368421052631576,571,294,36,13,7,5,8,10,0.3611111111111111,0.19444444444444445,0.1388888888888889,0.2222222222222222,0.2777777777777778,43.166666666666664,3,1,1,0.3333333333333333,0.3333333333333333,49.666666666666664,2012,7.60688453121963,0.2837972166998012,7,7,7,8,9,10,13
2006,9,9_0,PARAGUARI,PARAGUARI,0.49169822312845907,0.5347144456886898,0.44505160898603524,3433,1688,48,13,9,2,11,11,0.2708333333333333,0.1875,0.041666666666666664,0.22916666666666666,0.22916666666666666,47.083333333333336,1,0,0,0,0,37,11372,9.33890947277089,0.30188181498417166,7,9,10,11,12,13,13
2006,9,9_1,PARAGUARI,ACAHAY,0.38986854761141393,0.4077401520387008,0.37440191387559807,3119,1216,45,19,11,7,12,13,0.4222222222222222,0.24444444444444444,0.15555555555555556,0.26666666666666666,0.28888888888888886,41.28888888888889,4,0,0,0,0,48,10117,9.22197245620589,0.3082929722249679,9,11,12,15,16,18,19
2006,9,9_3,PARAGUARI,CAAPUCU,0.4737762237762238,0.5028462998102466,0.44894651539708263,1144,542,48,12,5,8,4,22,0.25,0.10416666666666667,0.16666666666666666,0.08333333333333333,0.4583333333333333,44.833333333333336,3,1,2,0.3333333333333333,0.6666666666666666,43.666666666666664,4377,8.384118837190895,0.2613662325793923,5,5,6,8,8,10,12
2006,9,9_5,PARAGUARI,CARAPEGUA,0.4346875569320459,0.47639318885448917,0.39759036144578314,5489,2386,60,24,13,5,19,17,0.4,0.21666666666666667,0.08333333333333333,0.31666666666666665,0.2833333333333333,39.28333333333333,3,1,0,0.3333333333333333,0,47.666666666666664,20192,9.913041765340939,0.2718403328050713,12,13,15,17,19,20,24
2006,9,9_7,PARAGUARI,ESCOBAR,0.37419945105215,0.3747534516765286,0.37372013651877134,1093,409,27,7,2,1,6,6,0.25925925925925924,0.07407407407407407,0.037037037037037035,0.2222222222222222,0.2222222222222222,44.2962962962963,3,0,0,0,0,43,3651,8.202756381655638,0.2993700356066831,2,2,4,5,6,6,7
2006,9,9_9,PARAGUARI,GENERAL BERNARDINO CABALLERO,0.3125,0.32894736842105265,0.3,1408,440,27,8,2,1,7,4,0.2962962962962963,0.07407407407407407,0.037037037037037035,0.25925925925925924,0.14814814814814814,44.407407407407405,2,1,0,0.5,0,38.5,4730,8.46168048148598,0.29767441860465116,2,2,3,4,5,7,8
2006,9,9_11,PARAGUARI,LA COLMENA,0.5267249757045676,0.5187376725838264,0.5344827586206896,1029,542,27,6,0,2,4,7,0.2222222222222222,0,0.07407407407407407,0.14814814814814814,0.25925925925925924,46,2,1,0,0.5,0,36,3807,8.244596756382498,0.2702915681639086,0,0,2,3,5,6,6
2006,9,9_13,PARAGUARI,MBUYAPEY,0.38095238095238093,0.37702871410736577,0.38414634146341464,1785,680,36,17,10,3,14,9,0.4722222222222222,0.2777777777777778,0.08333333333333333,0.3888888888888889,0.25,41.888888888888886,3,1,0,0.3333333333333333,0,40.666666666666664,6307,8.749415406663651,0.2830188679245283,7,10,13,15,17,17,17
2006,9,9_15,PARAGUARI,PIRAYU,0.469215291750503,0.5088852988691438,0.429831595829992,2485,1166,36,13,9,6,7,12,0.3611111111111111,0.25,0.16666666666666666,0.19444444444444445,0.3333333333333333,41.166666666666664,4,0,0,0,0,50.75,9116,9.117786390365575,0.2725976305397104,7,9,10,11,12,12,13
2006,9,9_17,PARAGUARI,QUIINDY,0.4593724859211585,0.46230049532195927,0.45658995815899583,3729,1713,48,15,8,5,10,16,0.3125,0.16666666666666666,0.10416666666666667,0.20833333333333334,0.3333333333333333,43.125,3,0,0,0,0,43.333333333333336,12612,9.442404020664952,0.2956707897240723,8,8,11,12,13,15,15
2006,9,9_19,PARAGUARI,QUYQUYHO,0.3941398865784499,0.4228187919463087,0.37315875613747956,1058,417,27,2,2,0,2,5,0.07407407407407407,0.07407407407407407,0,0.07407407407407407,0.18518518518518517,51.629629629629626,2,0,1,0,0.5,49.5,4089,8.316055720364643,0.25874296894106136,2,2,2,2,2,2,2
2006,9,9_21,PARAGUARI,SAN ROQUE GONZALEZ DE SANTACRUZ,0.46153846153846156,0.47711511789181693,0.44815256257449343,1560,720,36,9,7,0,9,5,0.25,0.19444444444444445,0,0.25,0.1388888888888889,43.361111111111114,3,1,1,0.3333333333333333,0.3333333333333333,47,6109,8.717518372649767,0.25536094287117367,6,7,7,8,8,8,9
2006,9,9_23,PARAGUARI,SAPUCAI,0.444,0.47735191637630664,0.4156804733727811,1250,555,27,7,5,3,4,7,0.25925925925925924,0.18518518518518517,0.1111111111111111,0.14814814814814814,0.25925925925925924,42,3,1,1,0.3333333333333333,0.3333333333333333,38.666666666666664,4210,8.345217926676428,0.29691211401425177,4,5,5,6,7,7,7
